names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Dhx34,-0.8481983,-0.03139547,0.3963275403229676,1.0,0.4244525429741671
Kdm8,-0.8484893,-0.14042084,0.3961655230994978,1.0,0.12100493436965847
Uhrf2,-0.8485137,0.0006935936,0.396151920420142,1.0,0.9227916276969717
Nectin2,-0.8485282,-0.042332727,0.39614388260581657,1.0,0.4471570935595188
Rab3ip,-0.84854484,-0.008731105,0.39613460832704217,1.0,0.9644273873641436
Ctdspl2,-0.84902465,-0.026535975,0.39586756536380596,1.0,0.6223755926081207
Hibch,-0.8492612,-0.036426574,0.39573593838083476,1.0,0.5579385300093527
Wdr5,-0.8503609,-0.02987834,0.3951244981096341,1.0,0.8082368497436063
Zfp512b,-0.8514049,-0.048151173,0.39454446755526784,1.0,0.41780888186538523
Sdc1,-0.85189694,-0.024982631,0.39427129139298456,1.0,0.9144709259199536
Gpr39,-0.8524556,-0.046149805,0.39396125499421497,1.0,0.3037701164253233
Gpd1l,-0.85266113,-0.045579422,0.39384726283240545,1.0,0.4052310768536137
Arl14ep,-0.85448486,-0.01815184,0.3928363807534697,1.0,0.5992840326377915
Paox,-0.8547337,-0.15279776,0.39269859922683104,1.0,0.1174250975586158
Atp6v0e,-0.8561765,-0.014458766,0.3919001670337833,1.0,0.9139549134066501
Rasl12,-0.8562165,-0.120898224,0.3918780536177011,1.0,0.1402264004902119
C3,-0.8563198,-0.0027343715,0.3918209307968933,1.0,0.639436256329216
Exosc1,-0.85651416,-0.03275396,0.391713455316937,1.0,0.6899087302867094
Ppp4r2,-0.85680294,-0.01649496,0.3915538104982996,1.0,0.9767149353371819
Stard7,-0.85709727,-0.027034644,0.3913911362296486,1.0,0.8085271067823395
Emc7,-0.857215,-0.013526237,0.39132607801134356,1.0,0.9069887444770536
Stk38,-0.8573072,-0.011856842,0.39127514078211867,1.0,0.8560325087883381
Asns,-0.85814244,-0.025664901,0.39081382068845316,1.0,0.9163414712806786
Phf10,-0.8582335,-0.08591386,0.39076353715254797,1.0,0.2785822556196988
Ift46,-0.85878664,-0.034171645,0.3904582410741736,1.0,0.4303221853129938
Gprin1,-0.8590066,-0.15808445,0.3903368985771528,1.0,0.11739284677653433
Entpd7,-0.8593053,-0.026593523,0.3901720811001299,1.0,0.5995097881123618
Ttr,-0.8594675,-0.011576939,0.3900826439748494,1.0,0.6901344857612797
Mb21d2,-0.8595819,-0.2681935,0.39001955541907796,1.0,0.0732415261070081
Zfp622,-0.85958636,-0.021727381,0.3900171055032141,1.0,0.7554100686941658
Eef1d,-0.86059153,-0.029681804,0.38946305258838954,1.0,0.7994001354532847
Slc16a1,-0.86100584,-0.02791301,0.3892348364875715,1.0,0.770116425323314
Hbegf,-0.862081,-0.04148221,0.38864295565931817,1.0,0.39013771083948784
Tpm1,-0.86269295,-0.013142466,0.38830629317251875,1.0,0.9831973425355565
Arpp19,-0.8632517,-0.072398014,0.3879991139678127,1.0,0.21504821491921178
Cdc40,-0.86423683,-0.039512407,0.38745778906858963,1.0,0.5905118199116328
Hsdl1,-0.864359,-0.05909485,0.38739068956476497,1.0,0.15074015544876962
Map2k4,-0.86615396,-0.028966226,0.38640575365931884,1.0,0.6935208178798336
Vps36,-0.86633945,-0.016679911,0.38630405603784146,1.0,0.95752571999871
Naa40,-0.8664249,-0.031575806,0.3862571710219288,1.0,0.5877382526526268
Tufm,-0.8666915,-0.019533753,0.386111058197093,1.0,0.7203534685716129
Map3k12,-0.8668337,-0.14511424,0.3860331451582272,1.0,0.08817363821072662
Fam98c,-0.8675223,-0.04745308,0.38565588976796206,1.0,0.42303350856258265
Cdh1,-0.8677645,-0.028456321,0.38552329544078323,1.0,0.9213080917212242
Xkr8,-0.8678067,-0.39020407,0.38550018551922616,1.0,0.04386106363079305
Gcsh,-0.86871856,-0.033053864,0.3850010962964323,1.0,0.5517141290676298
Col15a1,-0.8689207,-0.03654341,0.38489051127209795,1.0,0.5324926629470764
Bap1,-0.86994696,-0.046802104,0.3843293792471483,1.0,0.4182281420324443
Rad51ap1,-0.86998475,-0.11843664,0.38430874108328494,1.0,0.10833037701164253
Cwc27,-0.87026685,-0.036255557,0.38415458331275343,1.0,0.2882897410262199
Zmynd19,-0.8708133,-0.04805959,0.38385608614722455,1.0,0.5002741316476924
Hectd4,-0.87166524,-0.056515876,0.38339102932219726,1.0,0.2957719224691199
Ttc1,-0.8720518,-0.030343909,0.38318013954608676,1.0,0.5549714580578579
Dis3l2,-0.8726582,-0.037590638,0.382849403995428,1.0,0.3343116070564711
Serpinb8,-0.8727904,-0.0722378,0.3827773438300881,1.0,0.22143386977134197
Psmd2,-0.8729337,-0.018353958,0.3826992375781796,1.0,0.8534201954397395
Jun,-0.8730025,-0.026807617,0.3826617016149615,1.0,0.6227626019930983
Prps2,-0.8731502,-0.02357816,0.38258118853196577,1.0,0.4744735059825201
Zfp248,-0.8734224,-0.047890738,0.38243290214159675,1.0,0.32586190215112715
Col27a1,-0.87349236,-0.044903446,0.38239477705136005,1.0,0.6211500628890251
Sh3bp4,-0.87357455,-0.03165078,0.38234999817536275,1.0,0.5909955816428548
Lig4,-0.8738078,-0.06642506,0.38222294049475425,1.0,0.22901280356048634
Spc25,-0.87580705,-0.05056338,0.3811349369890543,1.0,0.4472538459057632
Neo1,-0.8763446,-0.030666856,0.38084270960300015,1.0,0.6767826619795531
Ube2j2,-0.8769888,-0.08138031,0.3804927010568705,1.0,0.23385042087270616
Cemip2,-0.87714434,-0.029927747,0.38040824585176414,1.0,0.544167446060567
Synrg,-0.8773032,-0.026366815,0.3803219927835907,1.0,0.5875769987422195
Washc3,-0.8777052,-0.042038523,0.3801036995756515,1.0,0.5236236978746734
Gmds,-0.8777319,-0.12910374,0.38008922982020243,1.0,0.22827103557261264
Ep400,-0.87805176,-0.033848505,0.3799156191626515,1.0,0.5388138162350437
Rpp14,-0.87806845,-0.02699713,0.37990657827667906,1.0,0.6552713903312155
Ppt1,-0.87816393,-0.028173646,0.3798547464166828,1.0,0.5311381300996549
Degs1,-0.87825173,-0.022209706,0.3798071372602082,1.0,0.8707711161995678
Zbtb22,-0.8793669,-0.047237486,0.37920239874002504,1.0,0.3285709678459703
Zmat3,-0.8793669,-0.031238513,0.37920239874002504,1.0,0.6670429257909505
Ralgps1,-0.87978005,-0.046655368,0.378978482761704,1.0,0.4329022478795111
Wnk1,-0.880994,-0.010840086,0.37832104995522275,1.0,0.9880994614119393
Bri3bp,-0.88116395,-0.05209092,0.37822907745965695,1.0,0.5247847260296062
Dpf1,-0.8815172,-0.30906975,0.37803796299631065,1.0,0.05214951462572968
Nop2,-0.881586,-0.01482588,0.3780007086163123,1.0,0.9014093591769601
Tada3,-0.8816938,-0.03216196,0.3779424280749971,1.0,0.7192246911987615
Sult1b1,-0.8817693,-0.23736282,0.3779015749137635,1.0,0.07904666688167188
Top2a,-0.88206476,-0.039560437,0.3777417930968626,1.0,0.6396297610217048
Commd1,-0.88228464,-0.019141566,0.3776228847889662,1.0,0.9599122778727384
Pmpca,-0.883161,-0.031232003,0.377149282337672,1.0,0.7000032250782081
Pbdc1,-0.8836775,-0.04159603,0.37687033462105435,1.0,0.42800012900312834
Mtrr,-0.88406956,-0.10448939,0.376658659299138,1.0,0.15173992969329506
Cep170,-0.88469714,-0.029881416,0.3763200115319032,1.0,0.8039797465088528
Agpat3,-0.88545793,-0.040978044,0.37590969066019964,1.0,0.7316089915180443
Dnajc9,-0.8855724,-0.031207778,0.37584801667539325,1.0,0.8173315702905796
Akt2,-0.88719064,-0.0312593,0.37497626861833067,1.0,0.5741284226142483
Prep,-0.8871962,-0.026789403,0.3749732791857935,1.0,0.812235946721708
Podxl,-0.8872284,-0.119542025,0.3749559407675356,1.0,0.13912987389944206
Zc3h13,-0.88746834,-0.03297671,0.3748268150349636,1.0,0.6164414487051311
Ncbp3,-0.88837796,-0.020943128,0.3743374630348806,1.0,0.6902634888896055
Tram2,-0.8898808,-0.032051936,0.3735299123362451,1.0,0.36295030154481245
Morn2,-0.89065605,-0.21447538,0.37311372647727314,1.0,0.09430128680620505
Tgfbr1,-0.8911525,-0.025422828,0.3728473514672558,1.0,0.955171412906763
Spcs3,-0.8915768,-0.026942397,0.3726198044522452,1.0,0.8148805108523882
Slc15a4,-0.892311,-0.054122727,0.37222626802724035,1.0,0.42996742671009774
C1galt1,-0.89271414,-0.019913385,0.372010260072254,1.0,0.9632986099912922
Fdps,-0.89288634,-0.029976305,0.3719180489525815,1.0,0.8840584384171316
Gjb1,-0.8930851,-0.023923887,0.37181157761741446,1.0,0.37107749862934175
Tent4a,-0.8931107,-0.04785937,0.37179789831355203,1.0,0.19514948237494759
Tnip2,-0.8931129,-0.068442,0.3717967088236178,1.0,0.19431096204082948
Gpc4,-0.89342725,-0.14703237,0.3716284197907459,1.0,0.09459154384493824
Lamb2,-0.895843,-0.030283503,0.3703366097586277,1.0,0.6466926822975457
Jmjd7,-0.89638394,-0.12315206,0.3700477456998541,1.0,0.18050762730996225
Psmb7,-0.89801335,-0.024743976,0.36917844089610696,1.0,0.9410778211371625
Chaf1b,-0.89805555,-0.05714383,0.3691559400033221,1.0,0.40416680104492536
Pip5k1a,-0.89812994,-0.028537093,0.36911626945408504,1.0,0.6621085561324862
Metap2,-0.8986087,-0.00954129,0.3688611387116497,1.0,0.9754894056180863
Socs6,-0.89887744,-0.029457146,0.3687179347485029,1.0,0.6310833037701165
St7l,-0.8999193,-0.09088761,0.36816319839051137,1.0,0.20282516851033638
Ost4,-0.8999626,-0.036850076,0.36814014491511093,1.0,0.5108523881704131
Rbm43,-0.9000148,-0.08837997,0.3681123637158118,1.0,0.2254974683136066
Mcm10,-0.9000659,-0.060001872,0.36808517486972603,1.0,0.2551681878285548
Arhgef26,-0.90011036,-0.019081445,0.3680615334111724,1.0,0.7290611797336085
Osbpl8,-0.9001148,-0.041800097,0.3680591693173142,1.0,0.5544554455445545
Tjp1,-0.9001148,-0.025318535,0.3680591693173142,1.0,0.9603315380397974
Dpy19l3,-0.9010767,-0.08156008,0.36754756560258517,1.0,0.20301867320282516
Enpp1,-0.90125656,-0.043179374,0.3674519106521633,1.0,0.4204534459960654
Thada,-0.90134436,-0.03226424,0.36740526972846366,1.0,0.6485954784403521
Fbxw8,-0.9026605,-0.03208604,0.3667060985467926,1.0,0.7727609894539943
Bmp2k,-0.903087,-0.034789458,0.36647970976783995,1.0,0.616989712000516
Colgalt1,-0.90376455,-0.01862021,0.3661202610104436,1.0,0.9378849937110975
Baiap2l1,-0.9039112,-0.025800522,0.3660425076137913,1.0,0.7530235108201374
Cuta,-0.90407336,-0.024801455,0.36595651964551856,1.0,0.8544199696842648
Plcg1,-0.9051396,-0.03820474,0.36539143326835155,1.0,0.667849195342987
Tcf20,-0.9053806,-0.033838112,0.3652637757336512,1.0,0.5442319476247299
Uck2,-0.9056883,-0.0223351,0.3651008616560424,1.0,0.9068274905666462
Kptn,-0.9058338,-0.10887035,0.3650238314567622,1.0,0.1715096591092334
Rhobtb1,-0.9062103,-0.064937,0.3648245408937907,1.0,0.24304189376592383
Spata1,-0.90634584,-0.1310285,0.3647528364427999,1.0,0.12503628212984164
Adipor1,-0.9071766,-0.016134802,0.364313398388342,1.0,0.976585932208856
Pcdh7,-0.90728104,-0.06705946,0.36425819830546013,1.0,0.3733673041571258
Gtf2f2,-0.90799856,-0.03701721,0.36387898598774215,1.0,0.5067242880639855
Cnot11,-0.90839505,-0.024579372,0.36366952724090473,1.0,0.6300512787435095
Dpy19l4,-0.90843064,-0.15541902,0.3636507559108829,1.0,0.15638404231302608
Aktip,-0.9090359,-0.02872571,0.3633311497613464,1.0,0.6051859257586997
Pla2g4b,-0.9093136,-0.17801121,0.36318460025873966,1.0,0.09081820234140678
Cry2,-0.9094847,-0.11552239,0.3630943441800729,1.0,0.24646047666655915
Gle1,-0.9097568,-0.047155276,0.36295078389924873,1.0,0.5766439836166027
Ccdc18,-0.91036993,-0.15971161,0.3626274640281625,1.0,0.1109749411423227
Ggta1,-0.91048545,-0.03544564,0.3625665688868852,1.0,0.6724610571806366
Kctd9,-0.9107709,-0.04509841,0.36241611509137595,1.0,0.6011545779985165
AI837181,-0.9117383,-0.03632121,0.36190650226700405,1.0,0.6205695488115587
Zmiz1,-0.9117516,-0.013982927,0.36189948433230723,1.0,0.9547199019576225
Birc6,-0.9121459,-0.02448805,0.36169190901194903,1.0,0.8134614764408037
Mlec,-0.91313666,-0.018047815,0.3611706688936215,1.0,0.9914212919663302
Sdhc,-0.91341877,-0.015617175,0.36102233023129604,1.0,0.9554294191634147
Rnf138,-0.91360646,-0.033636812,0.36092365363508816,1.0,0.7352210791111684
Cyb561,-0.9136665,-0.042781744,0.36089212740219434,1.0,0.24655722901280355
Rnf220,-0.9144062,-0.019448718,0.3605034459148977,1.0,0.6159576869739091
Dusp3,-0.9150438,-0.026341394,0.3601686670326236,1.0,0.9352404295804173
Fhip1b,-0.9151071,-0.03379663,0.3601354330963853,1.0,0.6236011223272164
Vac14,-0.9153048,-0.044186186,0.36003166232147954,1.0,0.6293417615377173
C77080,-0.915648,-0.02930122,0.35985156551041764,1.0,0.7563453413745284
Tpm4,-0.91569906,-0.01887254,0.35982475982089723,1.0,0.9804237752765504
Mlkl,-0.91625,-0.04183035,0.35953580422605314,1.0,0.4824071983745606
Ltbp3,-0.91658986,-0.011246992,0.3593576099960929,1.0,0.9681039765214307
Flt1,-0.9190534,-0.30456984,0.35806765239800675,1.0,0.05666462411713484
Kdelr3,-0.9192111,-0.049729295,0.35798516654717527,1.0,0.41077821137162573
Mavs,-0.91951543,-0.040693797,0.3578260375061917,1.0,0.506337278679008
Larp7,-0.91966647,-0.032429624,0.357747070282858,1.0,0.6211500628890251
Ticrr,-0.9206806,-0.067655504,0.35721722874837447,1.0,0.2763892024381591
Hhex,-0.92082053,-0.028093243,0.35714414595990807,1.0,0.9671687038410681
Zfpm1,-0.92123145,-0.08423251,0.35692959220293763,1.0,0.20979133743993292
Dis3l,-0.92202115,-0.051874343,0.35651752904265877,1.0,0.4509304350630503
Rfc1,-0.92222667,-0.024551472,0.3564103606545832,1.0,0.46160544393201536
Shmt2,-0.92304635,-0.038024973,0.35598304776341727,1.0,0.7819847131292934
Rad54b,-0.9231252,-0.11566614,0.35594195475706836,1.0,0.177024542845164
Snx15,-0.92324406,-0.033853564,0.3558800315111983,1.0,0.8091076208598058
Lyar,-0.9233385,-0.037495643,0.35583084498993967,1.0,0.8067210629857774
Ogfod2,-0.9240016,-0.0584726,0.35548550282290015,1.0,0.26423065759344666
Psmd7,-0.9242037,-0.028479991,0.3553802647021106,1.0,0.8878317799206631
Itgb4,-0.9245347,-0.034185458,0.3552079941831007,1.0,0.2954494146483052
Cnot4,-0.9246458,-0.030412206,0.35515019709539775,1.0,0.7140645660657271
Skic2,-0.92550987,-0.04308387,0.3547007384831212,1.0,0.36066049601702843
Ptcd1,-0.92570984,-0.06484676,0.35459680181035524,1.0,0.26129583642403326
Tmco3,-0.92627406,-0.14053513,0.3543035731658678,1.0,0.1092979004740865
Cdc16,-0.92653066,-0.037307464,0.3541702856177895,1.0,0.6287289966781694
Xrcc1,-0.9265706,-0.027430069,0.35414951638577463,1.0,0.7008739961944077
Cactin,-0.92659837,-0.051168352,0.35413509376070273,1.0,0.3901054600574064
Amdhd2,-0.9270227,-0.05027853,0.3539147622052359,1.0,0.43841713161544166
Fdx1,-0.92848325,-0.0155141605,0.35315695355961274,1.0,0.9329506240526333
Megf9,-0.92864543,-0.050201952,0.35307287996698544,1.0,0.3954913406650111
Nipsnap1,-0.9290719,-0.03129614,0.35285181533868926,1.0,0.8045602605863192
Srr,-0.93007046,-0.040635634,0.3523346133503471,1.0,0.19482697455413295
Eif1ax,-0.93182313,-0.025306588,0.35142793815486084,1.0,0.9293385364595091
Chchd6,-0.93209416,-0.033116657,0.3512878745657916,1.0,0.4905021446770084
Sgpp1,-0.9321397,-0.0879359,0.35126434276220075,1.0,0.22098235882220144
Abhd11,-0.9321863,-0.03793083,0.35124023804789173,1.0,0.6262134356758151
H2aj,-0.9324751,-0.052919816,0.35109104171704497,1.0,0.1887960783048989
Pja2,-0.9337358,-0.06698202,0.3504402128080254,1.0,0.36759441416454347
Npat,-0.93660915,-0.044343933,0.34895964324800866,1.0,0.4535104976295675
Cpeb3,-0.9368213,-0.12688543,0.3488504894938762,1.0,0.11936014448350372
Thyn1,-0.9371634,-0.03731287,0.34867451761380786,1.0,0.6301802818718354
Fam83h,-0.9380908,-0.041863926,0.348197734750032,1.0,0.5982520076111846
Bcl7a,-0.9385862,-0.058605727,0.34794323976784813,1.0,0.30570516335021125
Vash2,-0.93910044,-0.08995652,0.34767916945423993,1.0,0.2758409391427742
Rcn2,-0.94022226,-0.027140623,0.3471035621763887,1.0,0.6660109007643435
Nprl2,-0.9402534,-0.059354145,0.3470876133908135,1.0,0.2550714354823104
Paics,-0.9406488,-0.026369074,0.346884876633875,1.0,0.7955300416035089
Zfp346,-0.9407854,-0.039452046,0.3468148474693802,1.0,0.30699519463346986
H2-M2,-0.9410175,-0.26843494,0.346695875463106,1.0,0.061695746121843455
Rhpn2,-0.94128853,-0.04808628,0.34655701279311346,1.0,0.3720772728738672
Melk,-0.9413208,-0.047273856,0.3465405109783005,1.0,0.37059373689811975
Usp43,-0.94158065,-0.038796637,0.3464073767102276,1.0,0.6280517302544587
Mterf1b,-0.94184947,-0.17080192,0.3462697251096706,1.0,0.12677782436224078
Ngly1,-0.94241923,-0.04371842,0.3459780416893511,1.0,0.3987809204373206
Gabpa,-0.94404644,-0.04136949,0.3451459287477039,1.0,0.5461347437675363
Sh3glb2,-0.9449527,-0.020830033,0.34468299850829465,1.0,0.8256200212855161
Rab28,-0.94517267,-0.026246458,0.3445707295933287,1.0,0.8576450478924114
Atp6v0b,-0.94525486,-0.018560693,0.3445287764938948,1.0,0.846808785113039
Ring1,-0.9452671,-0.16538736,0.34452254050061226,1.0,0.12668107201599638
E2f1,-0.9454626,-0.09668167,0.3444227744027687,1.0,0.22359467217080015
Syngr2,-0.94571024,-0.02421932,0.34429639270216594,1.0,0.8383913309897765
Mad2l1,-0.94640887,-0.0402769,0.34394007646050473,1.0,0.6360176734285806
Zfp24,-0.94780505,-0.06259322,0.34322871608624894,1.0,0.3277969490760151
Ankfy1,-0.948497,-0.024093203,0.3428764971038779,1.0,0.7945302673589835
Esrp2,-0.9486014,-0.07680787,0.34282337337308855,1.0,0.24291289063759797
Anapc2,-0.9493034,-0.029594732,0.3424663376563868,1.0,0.7420904956945206
Mob3b,-0.95030856,-0.10250914,0.34195549021090854,1.0,0.24620247040990745
Kif5b,-0.9516847,-0.025768343,0.3412568999989837,1.0,0.9540426355339117
Pithd1,-0.95242554,-0.0352841,0.3408812013709156,1.0,0.5167865320734027
Creld2,-0.95280206,-0.022254739,0.3406903556590516,1.0,0.6853936207953043
Skil,-0.9530731,-0.024260733,0.3405530341512971,1.0,0.8730931725094333
Serbp1,-0.95325524,-0.026091438,0.34046075601789405,1.0,0.9783274744412552
Zfp771,-0.95429265,-0.04773638,0.33993552625546974,1.0,0.5564872448156868
Gnai2,-0.95456475,-0.014402324,0.3397978378943298,1.0,0.949559776824588
Zfp341,-0.95488465,-0.28962648,0.33963602954737415,1.0,0.0632437836617538
Crebzf,-0.95527786,-0.03226379,0.33943720782270803,1.0,0.5760312187570549
Kpna4,-0.95552444,-0.028001787,0.3393125611057619,1.0,0.7711161995678395
Tmem131l,-0.9563208,-0.057418074,0.33891018647406057,1.0,0.4498661592543619
Ndufb1,-0.9566107,-0.023368314,0.33876379142227353,1.0,0.9506885541974393
Npnt,-0.95693946,-0.03794878,0.33859781397215394,1.0,0.680523752701003
Usp1,-0.9571127,-0.037430316,0.3385103603789247,1.0,0.6258264262908375
Pak3,-0.9575959,-0.07477185,0.33826657599779797,1.0,0.3129293385364595
Lcmt2,-0.95779914,-0.0823083,0.3381640521284319,1.0,0.26335988647724706
Epc2,-0.9578547,-0.02385032,0.3381360436136137,1.0,0.5627116457574096
Gspt1,-0.9583134,-0.07492897,0.337904750259863,1.0,0.29270809817138066
Maff,-0.958661,-0.04083448,0.33772952785256993,1.0,0.602573612410101
Kin,-0.9587432,-0.051483057,0.3376881100025947,1.0,0.396104105524559
Rnps1,-0.9588721,-0.020373324,0.3376231912920731,1.0,0.9122456219563324
Dek,-0.95893097,-0.034393355,0.33759353282625804,1.0,0.8780920437320605
Naa60,-0.95898205,-0.06368915,0.3375677928733959,1.0,0.3420840455381043
Nrarp,-0.95901316,-0.16228244,0.33755212569345916,1.0,0.09581707356403393
Orc5,-0.959032,-0.06689958,0.33754261370504046,1.0,0.5097236107975618
Rsu1,-0.9590698,-0.04978722,0.3375235902449386,1.0,0.4577353500822395
Hnrnpu,-0.9590942,-0.018116055,0.3375112813143656,1.0,0.9050859483342472
Morf4l2,-0.9595474,-0.017158723,0.3372830588843233,1.0,0.9652014061340988
Smarcd2,-0.95965403,-0.034193095,0.33722937390803853,1.0,0.7287386719127938
Ctu1,-0.95965403,-0.03698029,0.33722937390803853,1.0,0.23836553036411132
Lmbr1l,-0.9603393,-0.0483651,0.3368844671979876,1.0,0.38871867642790336
Fancf,-0.9607014,-0.052255787,0.33670232285803525,1.0,0.2524268713516303
Dnttip2,-0.9609291,-0.025996387,0.33658781668270565,1.0,0.8072370754990809
Msmo1,-0.9610124,-0.029924091,0.336545930438529,1.0,0.7862095655819653
Vamp5,-0.9612412,-0.031218529,0.3364309001408686,1.0,0.37781791208436805
Selenof,-0.96174324,-0.02259543,0.33617859221261936,1.0,0.9369819718128165
Prr14l,-0.96221197,-0.047440875,0.33594314032136385,1.0,0.4901473860741123
Sema3e,-0.962393,-0.03307126,0.33585222405656334,1.0,0.5958009481729932
Pgp,-0.9632682,-0.03030309,0.3354129258653621,1.0,0.685232366884897
Ldlrap1,-0.9645611,-0.039329764,0.33476469064232584,1.0,0.4560260586319218
Ostc,-0.96539414,-0.023736954,0.3343474412696077,1.0,0.9155029509465604
Golm1,-0.96549743,-0.0225536,0.3342957257215208,1.0,0.8750927209984842
Snx4,-0.9658562,-0.05210524,0.3341161515682505,1.0,0.35550037088399394
S100a1,-0.9660106,-0.029661862,0.33403889267407905,1.0,0.6975521656400168
Nme1,-0.9662227,-0.013655752,0.333932749965141,1.0,0.9867771793465991
Arf1,-0.96637934,-0.0165266,0.333854407263371,1.0,0.9741671235527462
Morf4l1,-0.9664082,-0.027812429,0.3338399623860584,1.0,0.9466249556551747
Lipa,-0.9667314,-0.01913785,0.33367831838000905,1.0,0.7704711839262102
Cdca7l,-0.9679176,-0.10454507,0.3330855009978947,1.0,0.22311091043957815
Pkn2,-0.9682942,-0.017705256,0.3328974736661273,1.0,0.8756087335117877
Armc9,-0.96834195,-0.03276352,0.33287362848990454,1.0,0.37501209404328056
Pcmtd1,-0.9684397,-0.047503985,0.33282483249723627,1.0,0.5799013126068308
Vars,-0.96896505,-0.03478637,0.3325626331681427,1.0,0.8994098106879092
Cript,-0.96954817,-0.024990693,0.3322717647950838,1.0,0.9174702486535299
Serpine2,-0.96978027,-0.024988199,0.33215601723084087,1.0,0.9136646563679169
Cnot6l,-0.97081214,-0.031981923,0.3316418373761536,1.0,0.7699229206308253
Mllt10,-0.9712864,-0.024698997,0.33140567551529077,1.0,0.7040668236204728
Map3k7,-0.9715685,-0.033858605,0.33126524674905555,1.0,0.5233334408359402
Gch1,-0.9718562,-0.046981324,0.3311220932667833,1.0,0.537652788080111
Ccser2,-0.97188395,-0.06144141,0.3311082774808044,1.0,0.4882445899313058
Dmxl1,-0.9718895,-0.031669475,0.33110551436834934,1.0,0.6564324184861483
Igsf11,-0.9720972,-0.038287178,0.33100218467172304,1.0,0.7463798497113555
St7,-0.97303575,-0.03262336,0.33053552717020174,1.0,0.5190118360370239
Adi1,-0.9742575,-0.029227221,0.329928682228688,1.0,0.9281130067404134
Rspo3,-0.9745297,-0.10567241,0.3297936196089801,1.0,0.18718353920082562
Ssr1,-0.9749928,-0.015743796,0.32956381986868155,1.0,0.9037314154868256
Plscr1,-0.9754671,-0.02311684,0.32932861685480486,1.0,0.979424001032025
Trdmt1,-0.9758481,-0.09462072,0.32913976207776385,1.0,0.20837230302834844
Slc35a4,-0.97646004,-0.020347713,0.3288365300793199,1.0,0.796787822104686
Fbxo42,-0.9765722,-0.058166426,0.32878096636478094,1.0,0.32531363885574227
Arhgef12,-0.97667223,-0.024253583,0.32873145927244996,1.0,0.8437127100332183
Sepsecs,-0.97717535,-0.05428557,0.3284823469617413,1.0,0.34688941206824264
Rdh13,-0.9780528,-0.087305956,0.3280482056647359,1.0,0.26368239429806173
Ero1a,-0.9784504,-0.026919976,0.32785159083859383,1.0,0.8203953945883188
R3hdm1,-0.9785215,-0.02833778,0.3278164498777405,1.0,0.7811784435772567
Stx8,-0.9792424,-0.019368123,0.32746023664026036,1.0,0.8853484697003903
Rela,-0.98012316,-0.023922915,0.32702532807596907,1.0,0.9446899087302867
Csf1,-0.98023534,-0.026997784,0.3269699631333818,1.0,0.6862966426935854
Fgd4,-0.9803975,-0.058284104,0.32688994140275374,1.0,0.2943528880575354
Polr1d,-0.9805608,-0.02165551,0.32680938443022645,1.0,0.9404328054955333
Tdp1,-0.9807696,-0.3215977,0.32670637797946234,1.0,0.04134550262843874
Atoh8,-0.98077846,-0.05033192,0.32670199519412657,1.0,0.40536007998193957
Cks1b,-0.9808118,-0.028608767,0.3266855600892915,1.0,0.7049698455187539
Map3k3,-0.9820769,-0.034885313,0.3260619712645326,1.0,0.505369755216564
Lpin2,-0.9822068,-0.033823345,0.3259979590211116,1.0,0.6675589383042538
Zfp36l2,-0.9830643,-0.017720295,0.3255757924433941,1.0,0.9531718644177122
Smyd2,-0.9840162,-0.027409991,0.32510756041007505,1.0,0.9004095849324346
Tlcd3a,-0.9849658,-0.06343193,0.32464085793478004,1.0,0.41342277550230594
Cd302,-0.98567224,-0.11887378,0.324293979799968,1.0,0.14000064501564163
Ythdf1,-0.98571444,-0.025190955,0.324273262020627,1.0,0.6052181765407811
Rpain,-0.9863675,-0.06189297,0.3239527915015643,1.0,0.3992646821685426
Pcna,-0.98806024,-0.032555003,0.3231231448773897,1.0,0.8168478085593576
Krba1,-0.9891598,-0.1429177,0.32258494404331406,1.0,0.08175573257651499
Nin,-0.9895241,-0.034368254,0.3224067600707784,1.0,0.6885864482213694
Septin9,-0.99146897,-0.027045226,0.32145662671011865,1.0,0.7833069951946334
Cebpg,-0.9921099,-0.02294175,0.3211439340211303,1.0,0.8901215854484471
Cwc15,-0.9921143,-0.021348352,0.3211417670012062,1.0,0.9576224723449543
Sik2,-0.99481666,-0.042366568,0.3198254469760742,1.0,0.524978230722095
Prps1,-0.99507433,-0.030515093,0.3197001131407956,1.0,0.7423485019511723
Vezf1,-0.9961362,-0.028886823,0.31918399032093014,1.0,0.8368755442319477
Rragc,-0.9965094,-0.029277189,0.3190027210901051,1.0,0.863159931628342
Smyd4,-0.99657154,-0.08437169,0.3189725161044378,1.0,0.21449995162382687
Katnb1,-0.9966704,-0.06637589,0.31892451560444135,1.0,0.38675137872093396
Lims1,-0.99690586,-0.025255244,0.31881019638309216,1.0,0.8960234785693553
Phf21a,-0.9986619,-0.045284163,0.31795850158737293,1.0,0.5105943819137614
Pfdn4,-1.0003113,-0.026638372,0.31715988171982146,1.0,0.808914116167317
Nup205,-1.001071,-0.028250692,0.31679247543662614,1.0,0.8215564227432515
S100a6,-1.001533,-0.028253188,0.31656916026002446,1.0,0.9989679749733931
Tfb2m,-1.0017219,-0.032610938,0.31647793139169145,1.0,0.7758893153158964
Cd14,-1.0018451,-0.03045347,0.31641837361786795,1.0,0.6970361531267133
